Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
dxb-100434,2026-06-23,business bay,apartment,1 br,94.1,1785906.0,1.0,1,mortgage,dld
dxb-101319,2026-08-01,dubai marina,penthouse,3 br,143.4,5572240.0,3.0,3,sale,dld
dxb-101458,2024-01-03,downtown dubai,hotel apartment,1 br,222.4,9559385.0,1.0,3,sale,dld
dxb-100720,2023-06-11,international city,apartment,1 br,163.3,1945895.0,1.0,3,sale,dld
dxb-100804,2024-10-09,dubai marina,apartment,studio,257.1,6270446.0,0.0,3,sale,dld
dxb-100855,2026-03-20,Unknown,apartment,3 br,292.9,7793235.0,3.0,2,sale,broker
dxb-101360,2024-04-29,dubai marina,villa,5 br,222.5,7376300.0,5.0,1,sale,dld
dxb-101326,2024-06-11,deira,apartment,studio,89.7,250000.0,0.0,0,mortgage,dld
dxb-100675,2026-06-21,palm jumeirah,apartment,studio,169.5,5134728.0,0.0,3,sale,developer
dxb-100649,2023-08-04,jumeirah,apartment,2 br,114.8,2965075.0,2.0,2,sale,broker
dxb-101009,2026-01-03,downtown dubai,apartment,3 br,69.4,2288556.0,3.0,0,sale,broker
dxb-101397,2024-11-22,business bay,hotel apartment,2 br,302.0,4878945.0,2.0,0,sale,broker
dxb-100976,2025-03-11,international city,apartment,1 br,48.3,538598.0,1.0,1,mortgage,broker
dxb-100188,2025-06-05,dubai marina,townhouse,2 br,121.8,2847370.0,2.0,2,sale,dld
dxb-101479,2023-09-15,dubai silicon oasis,apartment,2 br,165.8,2457307.0,2.0,3,mortgage,developer
dxb-100805,2023-11-27,deira,apartment,3 br,75.9,724574.0,3.0,0,sale,dld
dxb-100946,2026-06-19,dubai marina,villa,5 br,129.4,4178984.0,5.0,1,mortgage,dld
dxb-101430,2025-11-20,bur dubai,hotel apartment,2 br,79.2,1173286.0,2.0,2,sale,dld
dxb-100343,2026-07-14,international city,villa,3 br,186.5,1672088.0,3.0,1,sale,developer
dxb-101259,2024-10-23,dubai marina,hotel apartment,studio,151.0,3422516.0,0.0,2,sale,developer
dxb-100007,2026-02-20,palm jumeirah,townhouse,3 br,271.4,10002007.0,3.0,2,mortgage,dld
dxb-100820,2026-05-02,downtown dubai,apartment,1 br,166.8,6373652.0,1.0,3,sale,broker
dxb-101465,2024-07-22,downtown dubai,villa,3 br,62.9,2236999.0,3.0,3,sale,dld
dxb-100215,2025-06-03,business bay,townhouse,3 br,292.1,6618656.0,3.0,2,sale,developer
dxb-100109,2024-01-20,business bay,hotel apartment,1 br,67.4,808848.0,1.0,0,mortgage,developer
dxb-100219,2025-09-01,palm jumeirah,apartment,studio,138.4,4962665.0,0.0,2,mortgage,dld
dxb-100803,2024-07-21,dubai marina,villa,4 br,84.1,1695944.0,4.0,1,sale,dld
dxb-101358,2026-02-02,arabian ranches,villa,4 br,46.3,1158186.0,4.0,2,mortgage,dld
dxb-100612,2024-05-04,Unknown,hotel apartment,2 br,107.0,85000000.0,2.0,3,sale,dld
dxb-100027,2025-09-03,jumeirah,apartment,studio,54.7,1509974.0,0.0,3,sale,broker
dxb-100230,2023-10-16,deira,apartment,3 br,159.5,1542065.0,3.0,3,mortgage,broker
dxb-100506,2023-04-02,deira,apartment,1 br,317.0,2824725.0,1.0,1,sale,dld
dxb-100415,2023-04-27,palm jumeirah,apartment,studio,147.9,3908374.0,0.0,0,mortgage,developer
dxb-100052,2025-01-02,jumeirah,townhouse,2 br,86.0,1910892.0,2.0,2,sale,dld
dxb-101277,2025-04-19,jumeirah,apartment,studio,112.0,3434283.0,0.0,3,sale,broker
dxb-101226,2024-09-05,palm jumeirah,apartment,2 br,141.3,4771257.0,2.0,1,sale,dld
dxb-100586,2023-06-13,palm jumeirah,apartment,3 br,157.8,6241880.0,3.0,1,sale,dld
dxb-100689,2024-04-01,jumeirah village circle,apartment,1 br,67.6,871261.0,1.0,2,mortgage,dld
dxb-100558,2026-03-29,jumeirah village circle,villa,4 br,126.4,1032218.0,4.0,1,sale,dld
dxb-100196,2025-11-15,business bay,villa,3 br,134.7,2378176.0,3.0,2,sale,developer
dxb-101432,2023-04-11,bur dubai,apartment,1 br,187.3,1347409.0,1.0,0,sale,dld
dxb-101035,2025-12-11,dubai marina,villa,5 br,78.3,2214314.0,5.0,0,mortgage,dld
dxb-100975,2026-06-18,arabian ranches,villa,5 br,62.0,1122243.0,5.0,2,sale,dld
dxb-100064,2023-02-27,arabian ranches,villa,6 br,396.3,4547070.0,6.0,2,sale,dld
dxb-100943,2025-01-19,mirdif,apartment,3 br,59.3,766009.0,3.0,0,sale,broker
dxb-100069,2023-04-24,downtown dubai,apartment,studio,324.2,6088159.0,0.0,0,sale,broker
dxb-101080,2024-02-08,bur dubai,apartment,2 br,283.6,2933258.0,2.0,3,sale,dld
dxb-101203,2026-04-08,downtown dubai,villa,4 br,235.2,8388075.0,4.0,0,sale,developer
dxb-101043,2023-12-25,downtown dubai,villa,6 br,130.6,3266730.0,6.0,1,mortgage,dld
dxb-100379,2026-01-27,dubai hills estate,villa,6 br,99.9,2779538.0,6.0,3,sale,dld
dxb-100267,2026-02-06,arabian ranches,apartment,studio,107.35,2075686.0,0.0,3,sale,dld
dxb-100829,2023-12-16,jumeirah village circle,apartment,1 br,129.9,2050465.0,1.0,2,mortgage,broker
dxb-100757,2025-06-12,dubai silicon oasis,hotel apartment,studio,163.2,2345089.0,0.0,2,sale,broker
dxb-100138,2025-07-11,al barsha,townhouse,3 br,123.3,2958373.0,3.0,0,sale,dld
dxb-100574,2024-08-01,mirdif,penthouse,2 br,140.6,2721112.0,2.0,0,sale,broker
dxb-100218,2023-04-29,mirdif,hotel apartment,1 br,66.7,1165091.0,1.0,0,sale,dld
dxb-100638,2023-03-31,Unknown,townhouse,2 br,169.3,4899082.0,2.0,2,sale,dld
dxb-100357,2026-05-07,bur dubai,townhouse,3 br,97.6,713215.0,3.0,3,sale,dld
dxb-100483,2025-08-03,business bay,apartment,1 br,117.1,1376166.0,1.0,3,mortgage,broker
dxb-101047,2024-06-11,business bay,townhouse,2 br,131.6,3339870.0,2.0,0,sale,dld
dxb-100235,2024-10-12,dubai silicon oasis,townhouse,3 br,66.4,1322120.0,3.0,2,sale,dld
dxb-100693,2025-06-15,jumeirah lake towers,apartment,studio,112.8,2387665.0,0.0,2,sale,dld
dxb-100237,2023-03-01,mirdif,townhouse,3 br,197.4,966544.0,3.0,1,sale,dld
dxb-100783,2025-09-12,jumeirah,villa,6 br,167.8,3911266.0,6.0,2,sale,dld
dxb-101204,2025-05-18,jumeirah lake towers,apartment,1 br,122.8,2988672.0,1.0,1,sale,broker
dxb-101060,2025-03-26,jumeirah village circle,hotel apartment,1 br,75.2,985033.0,1.0,3,sale,broker
dxb-101236,2024-05-08,mirdif,apartment,1 br,145.0,2124849.0,1.0,2,sale,dld
dxb-100908,2024-01-26,jumeirah village circle,apartment,2 br,104.8,1545134.0,2.0,0,mortgage,dld
dxb-100100,2024-11-12,dubai hills estate,hotel apartment,2 br,133.8,2195624.0,2.0,3,sale,dld
dxb-100590,2024-01-09,downtown dubai,hotel apartment,2 br,46.0,1024532.0,2.0,2,sale,developer
dxb-100332,2024-07-24,business bay,villa,4 br,126.4,3550933.0,4.0,3,sale,broker
dxb-100995,2025-03-22,dubai hills estate,apartment,studio,50.0,1520691.0,0.0,3,mortgage,developer
dxb-100606,2026-01-04,jumeirah lake towers,penthouse,4 br,70.3,1289611.0,4.0,1,sale,developer
dxb-100965,2026-03-18,deira,apartment,2 br,77.5,507081.0,2.0,0,sale,dld
dxb-101016,2024-04-05,jlt,villa,5 br,107.5,2430523.0,5.0,2,mortgage,dld
dxb-100422,2023-10-10,international city,apartment,2 br,25.0,322477.0,2.0,3,sale,developer
dxb-100258,2026-02-03,dubai silicon oasis,apartment,1 br,70.0,973670.0,1.0,0,sale,broker
dxb-101396,2023-03-14,jumeirah lake towers,apartment,studio,41.5,678715.0,0.0,1,mortgage,broker
dxb-101177,2023-12-08,arabian ranches,apartment,1 br,149.5,3972990.0,1.0,2,mortgage,dld
dxb-101386,2023-12-25,business bay,villa,6 br,580.0,14986323.0,6.0,2,sale,dld
dxb-101394,2026-05-06,al barsha,townhouse,3 br,114.8,3956062.0,3.0,3,mortgage,dld
dxb-100866,2026-04-05,al barsha,penthouse,2 br,107.0,2572536.0,2.0,1,sale,broker
dxb-100437,2023-06-26,international city,apartment,2 br,95.6,665459.0,2.0,3,sale,broker
dxb-100552,2023-05-18,mirdif,apartment,3 br,199.3,2853811.0,3.0,3,sale,developer
dxb-100792,2025-10-21,business bay,apartment,1 br,235.8,1945895.0,1.0,0,sale,dld
dxb-100072,2024-10-03,business bay,penthouse,3 br,85.3,3338128.0,3.0,1,sale,dld
dxb-100983,2024-11-02,arabian ranches,apartment,3 br,92.4,2301376.0,3.0,3,mortgage,developer
dxb-100084,2024-12-14,dubai hills estate,apartment,2 br,196.7,4589080.0,2.0,1,sale,dld
dxb-100544,2024-11-03,dubai marina,apartment,3 br,97.3,2496655.0,3.0,0,sale,dld
dxb-100813,2026-03-08,palm jumeirah,villa,4 br,44.0,2967902.0,4.0,0,sale,developer
dxb-101172,2024-03-13,al barsha,apartment,3 br,168.5,1869078.0,3.0,2,mortgage,dld
dxb-100759,2025-09-26,dubai silicon oasis,apartment,studio,37.9,531412.0,0.0,1,sale,dld
dxb-101037,2026-08-31,international city,apartment,3 br,114.1,1941676.0,3.0,1,sale,developer
dxb-100904,2023-01-18,bur dubai,hotel apartment,studio,101.9,1647551.0,0.0,2,sale,dld
dxb-100840,2025-05-29,bur dubai,apartment,1 br,148.5,2085883.0,1.0,0,mortgage,dld
dxb-101355,2026-05-03,deira,apartment,2 br,102.3,979078.0,2.0,1,sale,dld
dxb-101050,2026-02-07,jumeirah lake towers,villa,5 br,51.8,2318563.0,5.0,2,sale,dld
dxb-100368,2023-05-08,palm jumeirah,apartment,3 br,341.7,12573083.0,3.0,2,sale,broker
dxb-100450,2026-06-07,al barsha,apartment,1 br,76.1,1147026.0,1.0,1,sale,dld
dxb-100277,2023-11-28,business bay,apartment,2 br,112.5,2577022.0,2.0,0,sale,broker
dxb-100719,2024-06-04,business bay,hotel apartment,1 br,175.8,3975998.0,1.0,1,sale,dld
dxb-101454,2026-02-05,international city,apartment,2 br,153.9,2275851.0,2.0,2,sale,broker
dxb-100704,2023-06-23,mirdif,apartment,2 br,229.3,3314480.0,2.0,3,sale,dld
dxb-100858,2023-09-24,jumeirah lake towers,apartment,studio,257.7,3777801.0,0.0,2,mortgage,developer
dxb-100571,2025-05-06,Unknown,townhouse,3 br,120.2,1563280.0,3.0,2,sale,dld
dxb-101230,2025-11-01,downtown dubai,apartment,3 br,52.5,1569551.0,3.0,2,sale,dld
dxb-101483,2023-09-12,dubai marina,apartment,3 br,217.0,4953619.0,3.0,2,mortgage,broker
dxb-100132,2025-11-12,jumeirah,villa,4 br,110.2,3287890.0,4.0,3,sale,dld
dxb-100091,2024-05-02,dubai hills estate,villa,3 br,100.1,3524069.0,3.0,2,sale,dld
dxb-101380,2023-02-02,mirdif,apartment,studio,125.9,1992017.0,0.0,0,sale,dld
dxb-100593,2026-07-27,dubai silicon oasis,villa,6 br,135.9,1964301.0,6.0,3,sale,developer
dxb-100627,2023-09-27,business bay,apartment,2 br,163.2,2492780.0,2.0,0,sale,dld
dxb-100428,2024-10-31,jumeirah,apartment,studio,31.7,917725.0,0.0,0,mortgage,dld
dxb-101065,2023-05-26,dubai hills estate,hotel apartment,1 br,76.9,2383079.0,1.0,1,mortgage,broker
dxb-101489,2025-05-31,dubai hills estate,apartment,2 br,50.3,2050559.0,2.0,2,sale,dld
dxb-100344,2024-04-19,dubai silicon oasis,townhouse,4 br,34.5,316194.0,4.0,3,sale,dld
dxb-101318,2025-03-31,deira,townhouse,3 br,86.6,1150237.0,3.0,0,sale,dld
dxb-100825,2023-01-28,bur dubai,apartment,1 br,136.8,1051765.0,1.0,1,sale,dld
dxb-101149,2025-06-03,dubai hills estate,penthouse,4 br,114.8,5180261.0,4.0,2,mortgage,broker
dxb-100425,2024-03-23,mirdif,townhouse,2 br,62.8,741556.0,2.0,3,mortgage,dld
dxb-100742,2024-11-13,mirdif,penthouse,4 br,114.8,5426219.0,4.0,1,sale,dld
dxb-100876,2023-10-01,arabian ranches,apartment,studio,137.3,3494364.0,0.0,3,sale,broker
dxb-100180,2025-05-05,business bay,penthouse,2 br,168.8,3931698.0,2.0,3,sale,dld
dxb-100701,2023-06-03,business bay,apartment,1 br,100.1,1792585.0,1.0,0,mortgage,broker
dxb-101006,2023-01-19,business bay,hotel apartment,studio,248.2,6219745.0,0.0,2,sale,dld
dxb-101159,2024-05-19,dubai marina,townhouse,4 br,72.2,2104303.0,4.0,0,sale,dld
dxb-100106,2023-02-21,deira,apartment,studio,105.7,1450191.0,0.0,3,sale,dld
dxb-100518,2026-03-07,arabian ranches,apartment,3 br,162.0,2773275.0,3.0,2,sale,dld
dxb-100958,2023-07-05,downtown dubai,apartment,2 br,50.5,907857.0,2.0,3,mortgage,developer
dxb-100094,2023-08-25,Unknown,apartment,2 br,52.1,667789.0,2.0,0,mortgage,dld
dxb-100768,2026-05-18,deira,apartment,2 br,67.3,693249.0,2.0,2,mortgage,dld
dxb-101174,2026-01-10,palm jumeirah,apartment,1 br,221.9,7371815.0,1.0,0,mortgage,broker
dxb-101295,2023-06-23,mirdif,apartment,studio,76.1,1269158.0,0.0,1,mortgage,dld
dxb-100375,2025-08-01,al barsha,apartment,2 br,63.1,876952.0,2.0,2,sale,dld
dxb-100812,2026-08-20,arabian ranches,hotel apartment,studio,89.9,2170872.0,0.0,3,sale,dld
dxb-100026,2023-02-16,downtown dubai,apartment,studio,321.5,9445507.0,0.0,3,sale,dld
dxb-100712,2024-02-28,deira,townhouse,3 br,48.8,616398.0,3.0,1,sale,dld
dxb-100945,2025-08-24,arabian ranches,apartment,1 br,53.7,1087198.0,1.0,3,sale,dld
dxb-100898,2023-07-12,jumeirah lake towers,apartment,3 br,357.4,7428623.0,3.0,0,sale,dld
dxb-101449,2024-06-29,bur dubai,apartment,2 br,142.8,1725597.0,2.0,3,sale,dld
dxb-101271,2026-02-20,al barsha,apartment,studio,236.1,2873459.0,0.0,2,sale,dld
dxb-100345,2025-04-05,jumeirah,townhouse,4 br,72.1,1873691.0,4.0,3,sale,dld
dxb-101421,2024-08-29,mirdif,apartment,3 br,62.5,639604.0,3.0,2,sale,broker
dxb-100232,2026-03-22,arabian ranches,hotel apartment,2 br,132.6,3778214.0,2.0,2,mortgage,dld
dxb-101420,2023-05-08,arabian ranches,villa,3 br,49.1,776112.0,3.0,2,mortgage,dld
dxb-101061,2026-03-05,dubai marina,villa,3 br,153.1,4737671.0,3.0,2,sale,broker
dxb-100566,2026-01-23,palm jumeirah,townhouse,3 br,152.5,4030165.0,3.0,1,sale,developer
dxb-101032,2024-06-29,jumeirah lake towers,apartment,2 br,70.6,1496514.0,2.0,2,sale,developer
dxb-100695,2025-11-14,international city,apartment,1 br,215.9,2278172.0,1.0,2,sale,broker
dxb-100741,2025-07-13,jlt,apartment,3 br,52.0,1488884.0,3.0,0,mortgage,dld
dxb-101389,2024-04-11,dubai silicon oasis,apartment,1 br,48.3,648853.0,1.0,0,sale,developer
dxb-100288,2024-06-26,jvc,apartment,1 br,115.2,1250873.0,1.0,2,mortgage,broker
dxb-100309,2026-04-30,mirdif,apartment,3 br,126.8,1600278.0,3.0,3,sale,dld
dxb-101079,2023-06-17,jumeirah,apartment,1 br,160.4,2484795.0,1.0,0,sale,dld
dxb-101411,2024-05-29,dubai silicon oasis,hotel apartment,1 br,80.8,1537819.0,1.0,0,mortgage,dld
dxb-100364,2026-06-25,jvc,villa,6 br,106.3,2079396.0,6.0,1,sale,dld
dxb-100283,2025-07-20,downtown dubai,apartment,3 br,53.3,1809981.0,3.0,0,mortgage,dld
dxb-100808,2025-07-19,al barsha,apartment,studio,72.5,969326.0,0.0,3,sale,dld
dxb-100896,2023-05-15,al barsha,apartment,3 br,59.2,1093017.0,3.0,3,sale,developer
dxb-100078,2023-04-09,business bay,villa,4 br,90.5,2063147.0,4.0,1,sale,dld
dxb-101108,2025-06-06,al barsha,hotel apartment,1 br,101.2,1934813.0,1.0,2,sale,dld
dxb-100501,2026-02-07,international city,penthouse,2 br,54.4,656924.0,2.0,0,sale,broker
dxb-101223,2026-04-01,al barsha,villa,5 br,134.1,1280494.0,5.0,1,sale,developer
dxb-100932,2023-07-27,arabian ranches,apartment,1 br,60.3,1952009.0,1.0,0,mortgage,dld
dxb-100527,2025-08-13,downtown dubai,hotel apartment,studio,116.3,2923199.0,0.0,1,mortgage,dld
dxb-100221,2025-08-21,business bay,apartment,3 br,78.7,1688345.0,3.0,3,mortgage,developer
dxb-101197,2025-07-03,downtown dubai,villa,6 br,192.4,3092893.0,6.0,2,mortgage,dld
dxb-100800,2026-04-26,bur dubai,townhouse,2 br,89.5,1738271.0,2.0,2,mortgage,broker
dxb-100883,2025-05-22,palm jumeirah,apartment,1 br,106.2,4093819.0,1.0,2,sale,dld
dxb-100499,2023-09-04,palm jumeirah,apartment,1 br,91.2,4233921.0,1.0,1,sale,dld
dxb-100281,2024-12-15,jumeirah,apartment,2 br,192.4,4141180.0,2.0,2,sale,dld
dxb-100494,2024-01-08,bur dubai,townhouse,3 br,146.8,2038980.0,3.0,1,sale,dld
dxb-100953,2026-01-29,palm jumeirah,apartment,3 br,64.1,1426866.0,3.0,3,sale,broker
dxb-100037,2026-07-26,jumeirah village circle,apartment,2 br,193.5,2919092.0,2.0,2,sale,dld
dxb-100706,2026-05-26,jumeirah village circle,townhouse,4 br,52.4,863029.0,4.0,2,sale,broker
dxb-101002,2026-06-11,dubai marina,apartment,studio,123.3,2306339.0,0.0,1,sale,broker
dxb-100488,2026-08-11,palm jumeirah,villa,6 br,103.2,4641136.0,6.0,0,mortgage,broker
dxb-101196,2025-05-09,dubai silicon oasis,apartment,studio,64.2,1231026.0,0.0,0,sale,dld
dxb-100754,2024-08-11,dubai marina,villa,4 br,139.1,3597798.0,4.0,2,sale,broker
dxb-100646,2024-12-23,international city,apartment,1 br,52.7,432314.0,1.0,1,sale,dld
dxb-100105,2024-12-17,jumeirah lake towers,villa,4 br,69.5,1092686.0,4.0,2,sale,dld
dxb-100990,2023-02-12,jumeirah,villa,4 br,158.6,4550123.0,4.0,2,mortgage,dld
dxb-100733,2026-01-27,bur dubai,apartment,studio,110.5,713658.0,0.0,2,mortgage,broker
dxb-101329,2025-03-12,bur dubai,apartment,1 br,85.1,886499.0,1.0,3,sale,dld
dxb-100125,2023-09-03,bur dubai,apartment,1 br,76.0,1114311.0,1.0,2,sale,developer
dxb-100865,2025-02-27,jumeirah,hotel apartment,studio,174.4,5481657.0,0.0,2,sale,dld
dxb-101034,2024-02-16,palm jumeirah,apartment,studio,61.9,2746017.0,0.0,0,sale,dld
dxb-101257,2024-09-05,downtown dubai,townhouse,3 br,190.9,8124756.0,3.0,3,sale,dld
dxb-101324,2023-10-21,mirdif,apartment,2 br,203.3,2510771.0,2.0,1,sale,developer
dxb-100384,2024-09-21,Unknown,apartment,studio,76.1,1847106.0,0.0,2,sale,developer
dxb-101126,2023-03-14,dubai marina,apartment,1 br,104.2,1557167.0,1.0,1,sale,dld
dxb-100161,2024-08-27,bur dubai,hotel apartment,1 br,300.2,4719542.0,1.0,2,sale,broker
dxb-101099,2026-05-03,dubai hills estate,apartment,3 br,151.9,3651074.0,3.0,0,mortgage,broker
dxb-100489,2023-11-06,arabian ranches,villa,6 br,197.4,5132825.0,6.0,2,sale,dld
dxb-100711,2024-08-14,mirdif,villa,3 br,94.6,817116.0,3.0,1,mortgage,dld
dxb-100801,2025-11-24,dubai silicon oasis,apartment,3 br,114.3,1249470.0,3.0,0,mortgage,developer
dxb-100373,2023-03-14,al barsha,apartment,2 br,143.5,3473669.0,2.0,0,mortgage,dld
dxb-100441,2025-12-13,dubai marina,apartment,1 br,109.4,1820819.0,1.0,1,sale,dld
dxb-100631,2025-04-18,dubai silicon oasis,townhouse,3 br,235.0,2961812.0,3.0,2,sale,developer
dxb-100816,2023-01-06,palm jumeirah,penthouse,3 br,224.7,7676149.0,3.0,3,sale,dld
dxb-101160,2023-06-28,palm jumeirah,apartment,studio,57.3,2038988.0,0.0,0,sale,broker
dxb-100639,2025-10-13,international city,penthouse,4 br,134.3,2653692.0,4.0,2,sale,dld
dxb-101027,2024-11-18,palm jumeirah,apartment,1 br,225.9,8340397.0,1.0,3,mortgage,broker
dxb-101056,2026-01-08,deira,hotel apartment,studio,66.7,690666.0,0.0,0,sale,dld
dxb-100374,2024-08-26,arabian ranches,apartment,studio,161.9,2968433.0,0.0,1,sale,developer
dxb-100723,2024-02-25,mirdif,hotel apartment,2 br,96.7,1134469.0,2.0,1,sale,dld
dxb-100851,2024-03-13,dubai marina,apartment,2 br,300.0,7253603.0,2.0,2,sale,dld
dxb-100771,2025-09-16,jlt,villa,4 br,146.5,2682465.5,4.0,3,sale,dld
dxb-100985,2025-04-05,dubai hills estate,hotel apartment,studio,124.2,3048675.0,0.0,1,sale,dld
dxb-100118,2026-01-26,dubai marina,apartment,2 br,65.8,1229726.0,2.0,2,sale,dld
dxb-101194,2024-10-05,dubai silicon oasis,penthouse,3 br,93.0,250000.0,3.0,2,sale,broker
dxb-101368,2026-07-20,bur dubai,apartment,3 br,200.9,1601978.0,3.0,0,mortgage,dld
dxb-101467,2025-11-21,mirdif,apartment,2 br,107.1,1405851.0,2.0,3,sale,broker
dxb-101207,2024-09-04,Unknown,apartment,1 br,101.5,1180056.0,1.0,3,sale,developer
dxb-101053,2023-12-30,deira,apartment,2 br,59.3,1024894.0,2.0,3,mortgage,dld
dxb-100414,2024-09-08,dubai silicon oasis,apartment,3 br,121.2,1818386.0,3.0,1,sale,dld
dxb-100862,2023-12-02,business bay,townhouse,3 br,100.1,2970796.0,3.0,1,mortgage,broker
dxb-100810,2023-05-12,business bay,apartment,3 br,155.6,3883004.0,3.0,0,mortgage,broker
dxb-100770,2023-08-02,palm jumeirah,apartment,studio,71.5,1628455.0,0.0,3,sale,broker
dxb-100127,2024-08-18,Unknown,apartment,studio,210.2,2987172.0,0.0,2,sale,dld
dxb-101254,2023-03-21,dubai hills estate,apartment,studio,89.8,2930105.0,0.0,0,sale,dld
dxb-100572,2026-05-16,arabian ranches,apartment,studio,272.2,3541456.0,0.0,2,mortgage,dld
dxb-101364,2024-01-16,dubai silicon oasis,apartment,3 br,76.5,1042339.0,3.0,2,sale,dld
dxb-100942,2023-03-11,bur dubai,apartment,3 br,137.1,2054570.0,3.0,0,sale,dld
dxb-100672,2024-12-06,dubai silicon oasis,hotel apartment,2 br,171.3,1908205.0,2.0,0,sale,broker
dxb-100399,2025-08-31,arabian ranches,apartment,2 br,39.0,613372.0,2.0,2,mortgage,developer
dxb-100784,2025-04-07,mirdif,hotel apartment,2 br,140.4,2552976.0,2.0,3,sale,dld
dxb-100551,2026-05-15,al barsha,apartment,studio,177.8,1844312.0,0.0,1,sale,dld
dxb-100564,2023-05-18,jumeirah,villa,5 br,199.1,6896034.0,5.0,0,sale,broker
dxb-100174,2023-09-21,mirdif,apartment,3 br,118.2,2028603.0,3.0,1,mortgage,dld
dxb-100320,2025-04-13,downtown dubai,hotel apartment,1 br,187.0,3620991.0,1.0,0,sale,dld
dxb-100524,2024-09-08,jlt,apartment,3 br,65.4,579400.0,3.0,0,sale,dld
dxb-100469,2023-07-29,deira,apartment,3 br,74.3,874911.0,3.0,0,sale,dld
dxb-101276,2023-02-21,downtown dubai,apartment,1 br,91.0,2033051.0,1.0,2,sale,dld
dxb-101438,2023-09-23,dubai hills estate,hotel apartment,2 br,79.5,3363171.0,2.0,3,mortgage,developer
dxb-101356,2024-10-05,mirdif,apartment,1 br,138.1,2404899.0,1.0,3,sale,dld
dxb-100079,2025-10-18,palm jumeirah,townhouse,2 br,87.2,3910082.0,2.0,1,mortgage,developer
dxb-100533,2026-03-25,mirdif,villa,3 br,232.6,3111800.0,3.0,3,sale,dld
dxb-101045,2023-05-05,dubai marina,apartment,3 br,165.6,4551952.0,3.0,1,sale,dld
dxb-100457,2025-08-25,dubai marina,apartment,1 br,60.9,1561869.0,1.0,0,sale,dld
dxb-100290,2026-05-09,palm jumeirah,townhouse,2 br,39.9,1236382.0,2.0,3,sale,broker
dxb-100370,2024-08-24,mirdif,townhouse,2 br,188.1,3182941.0,2.0,3,mortgage,dld
dxb-100265,2023-02-12,international city,apartment,studio,193.2,2428685.0,0.0,1,sale,dld
dxb-100588,2024-09-04,international city,apartment,studio,112.4,1416970.0,0.0,3,sale,dld
dxb-100477,2025-07-15,al barsha,villa,3 br,32.9,494110.0,3.0,1,sale,dld
dxb-100164,2023-12-26,downtown dubai,villa,4 br,76.6,2660661.0,4.0,3,sale,dld
dxb-101294,2023-04-05,bur dubai,apartment,1 br,110.4,3399461.0,1.0,3,sale,dld
dxb-100093,2025-07-08,business bay,apartment,2 br,164.8,3209936.0,2.0,1,sale,dld
dxb-100473,2026-06-28,bur dubai,apartment,3 br,162.4,2377907.0,3.0,1,sale,dld
dxb-100197,2024-07-23,deira,penthouse,2 br,158.8,1404675.0,2.0,1,mortgage,dld
dxb-100185,2024-04-07,mirdif,villa,5 br,69.9,1753147.0,5.0,1,mortgage,dld
dxb-101004,2024-07-08,deira,villa,5 br,142.4,1879493.0,5.0,0,sale,dld
dxb-100421,2024-11-06,jumeirah,apartment,3 br,90.9,2156288.0,3.0,0,sale,dld
dxb-100256,2024-01-22,Unknown,townhouse,3 br,52.0,652952.0,3.0,1,sale,dld
dxb-100135,2025-05-07,dubai marina,apartment,3 br,344.5,8995622.0,3.0,0,mortgage,dld
dxb-101098,2023-09-26,jumeirah,penthouse,4 br,85.3,3344541.0,4.0,2,sale,dld
dxb-101167,2024-07-22,jumeirah village circle,apartment,3 br,150.0,2995692.0,3.0,0,mortgage,dld
dxb-100051,2023-09-22,jumeirah village circle,apartment,studio,53.2,757963.0,0.0,1,mortgage,dld
dxb-101406,2024-11-03,business bay,hotel apartment,1 br,95.8,1377816.0,1.0,3,sale,broker
dxb-100583,2023-10-03,jumeirah lake towers,apartment,1 br,140.5,2035442.0,1.0,2,sale,dld
dxb-101457,2026-03-30,dubai marina,apartment,2 br,121.5,3300122.0,2.0,2,mortgage,broker
dxb-101363,2026-03-31,mirdif,apartment,studio,95.2,1934789.0,0.0,3,mortgage,dld
dxb-100433,2026-04-30,dubai hills estate,townhouse,4 br,111.8,2211146.0,4.0,0,sale,dld
dxb-100049,2025-01-10,arabian ranches,apartment,3 br,98.7,2361663.0,3.0,3,sale,developer
dxb-100341,2026-06-09,jumeirah lake towers,hotel apartment,studio,38.3,735454.0,0.0,2,sale,broker
dxb-100797,2023-06-04,dubai marina,apartment,2 br,73.4,2009824.0,2.0,2,sale,dld
dxb-101237,2024-09-02,downtown dubai,apartment,3 br,197.1,1941676.0,3.0,0,mortgage,developer
dxb-100526,2025-02-20,downtown dubai,hotel apartment,studio,168.1,3920344.0,0.0,3,mortgage,broker
dxb-100954,2026-05-24,dubai silicon oasis,hotel apartment,studio,87.6,1145172.0,0.0,3,sale,dld
dxb-101202,2026-08-26,dubai hills estate,townhouse,2 br,78.6,827275.0,2.0,2,mortgage,dld
dxb-100682,2024-03-02,business bay,apartment,2 br,176.6,4190699.0,2.0,2,mortgage,dld
dxb-100462,2024-08-21,bur dubai,hotel apartment,2 br,153.0,1976884.0,2.0,3,sale,broker
dxb-101110,2025-03-26,dubai marina,apartment,1 br,49.7,781652.0,1.0,2,mortgage,dld
